service_date,station_name,gated_entries
2023-05-06,Suffolk Downs,435.0
2023-05-06,Sullivan Square,2925.0
2023-05-06,Symphony,1007.0
2023-05-06,Tufts Medical Center,1911.0
2023-05-06,Union Square,1404.166653
2023-05-06,Wellington,2177.0
2023-05-06,Wollaston,815.0
2023-05-06,Wonderland,3376.0
2023-05-06,Wood Island,1283.0
2023-05-06,World Trade Center,5.0
2023-05-07,Airport,4738.0
2023-05-07,Alewife,2069.0
2023-05-07,Andrew,15.0
2023-05-07,Aquarium,2645.0
2023-05-07,Arlington,3158.0
2023-05-07,Ashmont,1296.0
2023-05-07,Assembly,2261.0
2023-05-07,Back Bay,3483.0
2023-05-07,Ball Square,620.83332
2023-05-07,Beachmont,1663.0
2023-05-07,Bowdoin,652.0
2023-05-07,Boylston,3414.0
2023-05-07,Braintree,529.0
2023-05-07,Broadway,8.0
2023-05-07,Central,4266.0
2023-05-07,Charles/MGH,2293.0
2023-05-07,Chinatown,2167.0
2023-05-07,Community College,823.0
2023-05-07,Copley,5976.0
2023-05-07,Courthouse,7.0
2023-05-07,Davis,2509.0
2023-05-07,Downtown Crossing,4450.0
2023-05-07,East Somerville,287.49998999999997
2023-05-07,Fields Corner,1048.0
2023-05-07,Forest Hills,2984.0
2023-05-07,Gilman Square,633.333323
2023-05-07,Government Center,3233.0
2023-05-07,Green Street,851.0
2023-05-07,Harvard,8546.0
2023-05-07,Haymarket,3783.0
2023-05-07,Hynes Convention Center,4482.0
2023-05-07,JFK/UMass,60.0
2023-05-07,Jackson Square,1170.0
2023-05-07,Kendall/MIT,2586.0
2023-05-07,Kenmore,4192.0
2023-05-07,Lechmere,1199.99999
2023-05-07,Magoun Square,524.999989
2023-05-07,Malden Center,2649.0
2023-05-07,Massachusetts Avenue,1508.0
2023-05-07,Mattapan Line,913.535961
2023-05-07,Maverick,5759.0
2023-05-07,Medford/Tufts,420.833323
2023-05-07,North Quincy,829.0
2023-05-07,North Station,4436.0
2023-05-07,Oak Grove,1361.0
2023-05-07,Orient Heights,2276.0
2023-05-07,Park Street,1412.0
2023-05-07,Porter,2333.0
2023-05-07,Prudential,1586.0
2023-05-07,Quincy Adams,468.0
2023-05-07,Quincy Center,844.0
2023-05-07,Revere Beach,1994.0
2023-05-07,Riverside,568.0
2023-05-07,Roxbury Crossing,1175.0
2023-05-07,Ruggles,1621.0
2023-05-07,Savin Hill,231.0
2023-05-07,Science Park,496.0
2023-05-07,Shawmut,320.0
2023-05-07,South Station,140.0
2023-05-07,State Street,3240.0
2023-05-07,Stony Brook,1075.0
2023-05-07,Suffolk Downs,334.0
2023-05-07,Sullivan Square,2223.0
2023-05-07,Symphony,776.0
2023-05-07,Tufts Medical Center,1499.0
2023-05-07,Wellington,1467.0
2023-05-07,Wollaston,555.0
2023-05-07,Wonderland,2831.0
2023-05-07,Wood Island,1030.0
2023-05-07,World Trade Center,6.0
2023-05-08,Airport,6063.0
2023-05-08,Alewife,3527.0
2023-05-08,Andrew,3188.0
2023-05-08,Aquarium,2735.0
2023-05-08,Arlington,2862.0
2023-05-08,Ashmont,4134.0
2023-05-08,Assembly,2177.0
2023-05-08,Back Bay,5605.0
2023-05-08,Ball Square,774.999989
2023-05-08,Beachmont,2637.0
2023-05-08,Bowdoin,1496.0
2023-05-08,Boylston,3370.0
2023-05-08,Braintree,1216.0
2023-05-08,Broadway,2764.0
2023-05-08,Central,7340.0
2023-05-08,Charles/MGH,5757.0
2023-05-08,Chinatown,2605.0
2023-05-08,Community College,1833.0
2023-05-08,Copley,6888.0
2023-05-08,Courthouse,1316.0
2023-05-08,Davis,3758.0
2023-05-08,Downtown Crossing,9408.0
2023-05-08,East Somerville,366.666656
2023-05-08,Fields Corner,2590.0
2023-05-08,Forest Hills,5763.0
2023-05-08,Gilman Square,783.33332
2023-05-08,Government Center,4654.0
2023-05-08,Green Street,1508.0
2023-05-08,Harvard,8148.0
2023-05-08,Haymarket,5196.0
2023-05-08,Hynes Convention Center,4574.0
2023-05-08,JFK/UMass,4469.0
2023-05-08,Jackson Square,2354.0
2023-05-08,Kendall/MIT,7134.0
2023-05-08,Kenmore,3353.0
2023-05-08,Lechmere,1874.999989
2023-05-08,Magoun Square,499.99998899999997
2023-05-08,Malden Center,5084.0
2023-05-08,Massachusetts Avenue,2551.0
2023-05-08,Mattapan Line,3161.08796
2023-05-08,Maverick,8179.0
2023-05-08,Medford/Tufts,741.666654
2023-05-08,North Quincy,2325.0
2023-05-08,North Station,7812.0
2023-05-08,Oak Grove,2972.0
2023-05-08,Orient Heights,3307.0
2023-05-08,Park Street,6089.0
2023-05-08,Porter,3510.0
2023-05-08,Prudential,1708.0
2023-05-08,Quincy Adams,1056.0
2023-05-08,Quincy Center,2031.0
2023-05-08,Revere Beach,2621.0
2023-05-08,Riverside,637.0
2023-05-08,Roxbury Crossing,2489.0
2023-05-08,Ruggles,3532.0
2023-05-08,Savin Hill,695.0
2023-05-08,Science Park,533.0
2023-05-08,Shawmut,1151.0
2023-05-08,South Station,9692.0
2023-05-08,State Street,6706.0
2023-05-08,Stony Brook,1600.0
2023-05-08,Suffolk Downs,568.0
2023-05-08,Sullivan Square,3978.0
2023-05-08,Symphony,920.0
2023-05-08,Tufts Medical Center,3073.0
2023-05-08,Union Square,1562.499987
2023-05-08,Wellington,2929.0
2023-05-08,Wollaston,1602.0
2023-05-08,Wonderland,4154.0
2023-05-08,Wood Island,1543.0
2023-05-08,World Trade Center,903.0
2023-05-09,Airport,6250.0
2023-05-09,Alewife,4455.0
2023-05-09,Andrew,3455.0
2023-05-09,Aquarium,3079.0
2023-05-09,Arlington,3659.0
2023-05-09,Ashmont,4466.0
2023-05-09,Assembly,2661.0
2023-05-09,Back Bay,6805.0
2023-05-09,Ball Square,974.999987
2023-05-09,Beachmont,2771.0
2023-05-09,Bowdoin,1635.0
2023-05-09,Boylston,3890.0
2023-05-09,Braintree,1509.0
2023-05-09,Broadway,3515.0
2023-05-09,Central,8341.0
2023-05-09,Charles/MGH,6463.0
2023-05-09,Chinatown,3050.0
2023-05-09,Community College,2386.0
2023-05-09,Copley,7884.0
2023-05-09,Courthouse,1801.0
2023-05-09,Davis,4514.0
2023-05-09,Downtown Crossing,11112.0
2023-05-09,East Somerville,320.833325
2023-05-09,Fields Corner,2667.0
2023-05-09,Forest Hills,6510.0
2023-05-09,Gilman Square,970.833319
2023-05-09,Government Center,5326.0
2023-05-09,Green Street,1671.0
2023-05-09,Harvard,9545.0
2023-05-09,Haymarket,5546.0
2023-05-09,Hynes Convention Center,5028.0
2023-05-09,JFK/UMass,5098.0
2023-05-09,Jackson Square,2468.0
2023-05-09,Kendall/MIT,8981.0
2023-05-09,Kenmore,3963.0
2023-05-09,Lechmere,2445.833321
2023-05-09,Magoun Square,891.666656
2023-05-09,Malden Center,5510.0
2023-05-09,Massachusetts Avenue,2778.0
2023-05-09,Mattapan Line,3411.071961
2023-05-09,Maverick,8689.0
2023-05-09,Medford/Tufts,841.666653
2023-05-09,North Quincy,2628.0
2023-05-09,North Station,12193.0
2023-05-09,Oak Grove,3697.0
2023-05-09,Orient Heights,3704.0
2023-05-09,Park Street,8205.0
2023-05-09,Porter,4051.0
2023-05-09,Prudential,2042.0
2023-05-09,Quincy Adams,1328.0
2023-05-09,Quincy Center,2375.0
2023-05-09,Revere Beach,2687.0
2023-05-09,Riverside,746.0
2023-05-09,Roxbury Crossing,2729.0
2023-05-09,Ruggles,3701.0
2023-05-09,Savin Hill,788.0
2023-05-09,Science Park,599.0
2023-05-09,Shawmut,1297.0
2023-05-09,South Station,11661.0
2023-05-09,State Street,7956.0
2023-05-09,Stony Brook,1909.0
2023-05-09,Suffolk Downs,566.0
2023-05-09,Sullivan Square,4470.0
2023-05-09,Symphony,966.0
2023-05-09,Tufts Medical Center,3596.0
2023-05-09,Union Square,2220.833319
2023-05-09,Wellington,3181.0
2023-05-09,Wollaston,1753.0
2023-05-09,Wonderland,4750.0
2023-05-09,Wood Island,1634.0
2023-05-09,World Trade Center,1065.0
2023-05-10,Airport,6076.0
2023-05-10,Alewife,4462.0
2023-05-10,Andrew,3545.0
2023-05-10,Aquarium,3214.0
2023-05-10,Arlington,3687.0
2023-05-10,Ashmont,4505.0
2023-05-10,Assembly,2472.0
2023-05-10,Back Bay,6972.0
2023-05-10,Ball Square,1012.49999
2023-05-10,Beachmont,2843.0
2023-05-10,Bowdoin,1674.0
2023-05-10,Boylston,4012.0
2023-05-10,Braintree,1420.0
2023-05-10,Broadway,3471.0
2023-05-10,Central,8574.0
2023-05-10,Charles/MGH,6544.0
2023-05-10,Chinatown,2828.0
2023-05-10,Community College,2558.0
2023-05-10,Copley,7736.0
2023-05-10,Courthouse,1670.0
2023-05-10,Davis,4497.0
2023-05-10,Downtown Crossing,11067.0
2023-05-10,East Somerville,370.833323
2023-05-10,Fields Corner,2712.0
2023-05-10,Forest Hills,6376.0
2023-05-10,Gilman Square,1054.166653
2023-05-10,Government Center,5308.0
2023-05-10,Green Street,1656.0
2023-05-10,Harvard,9454.0
2023-05-10,Haymarket,5702.0
2023-05-10,Hynes Convention Center,5481.0
2023-05-10,JFK/UMass,5023.0
2023-05-10,Jackson Square,2434.0
2023-05-10,Kendall/MIT,8644.0
2023-05-10,Kenmore,4363.0
2023-05-10,Lechmere,3712.499984
2023-05-10,Magoun Square,941.666655
2023-05-10,Malden Center,5723.0
2023-05-10,Massachusetts Avenue,2850.0
2023-05-10,Mattapan Line,3434.111964
2023-05-10,Maverick,8696.0
2023-05-10,Medford/Tufts,620.833321
2023-05-10,North Quincy,2827.0
2023-05-10,North Station,9199.0
2023-05-10,Oak Grove,3577.0
2023-05-10,Orient Heights,3714.0
2023-05-10,Park Street,9098.0
2023-05-10,Porter,4092.0
2023-05-10,Prudential,1913.0
2023-05-10,Quincy Adams,1347.0
2023-05-10,Quincy Center,2497.0
2023-05-10,Revere Beach,2768.0
2023-05-10,Riverside,719.0
2023-05-10,Roxbury Crossing,2621.0
2023-05-10,Ruggles,3574.0
2023-05-10,Savin Hill,829.0
2023-05-10,Science Park,598.0
2023-05-10,Shawmut,1270.0
2023-05-10,South Station,11760.0
2023-05-10,State Street,7680.0
2023-05-10,Stony Brook,1913.0
2023-05-10,Suffolk Downs,613.0
2023-05-10,Sullivan Square,4277.0
2023-05-10,Symphony,1038.0
2023-05-10,Tufts Medical Center,3275.0
2023-05-10,Union Square,2337.499985
2023-05-10,Wellington,3136.0
2023-05-10,Wollaston,1771.0
2023-05-10,Wonderland,4613.0
2023-05-10,Wood Island,1623.0
2023-05-10,World Trade Center,1160.0
2023-05-11,Airport,6321.0
2023-05-11,Alewife,4221.0
2023-05-11,Andrew,3507.0
2023-05-11,Aquarium,3351.0
2023-05-11,Arlington,3917.0
2023-05-11,Ashmont,4071.0
2023-05-11,Assembly,2107.0
2023-05-11,Back Bay,6808.0
2023-05-11,Ball Square,883.33332
2023-05-11,Beachmont,2745.0
2023-05-11,Bowdoin,1590.0
2023-05-11,Boylston,4095.0
2023-05-11,Braintree,1338.0
2023-05-11,Broadway,3447.0
2023-05-11,Central,7806.0
2023-05-11,Charles/MGH,6615.0
2023-05-11,Chinatown,2733.0
2023-05-11,Community College,2220.0
2023-05-11,Copley,8244.0
2023-05-11,Courthouse,1798.0
2023-05-11,Davis,4614.0
2023-05-11,Downtown Crossing,10774.0
2023-05-11,East Somerville,333.333323
2023-05-11,Fields Corner,2720.0
2023-05-11,Forest Hills,6349.0
2023-05-11,Gilman Square,995.8333190000001
2023-05-11,Government Center,5396.0
2023-05-11,Green Street,1639.0
2023-05-11,Harvard,9782.0
2023-05-11,Haymarket,6024.0
2023-05-11,Hynes Convention Center,5561.0
2023-05-11,JFK/UMass,4178.0
2023-05-11,Jackson Square,2465.0
2023-05-11,Kendall/MIT,9635.0
2023-05-11,Kenmore,4393.0
2023-05-11,Lechmere,2433.333319
2023-05-11,Magoun Square,895.833323
2023-05-11,Malden Center,5549.0
2023-05-11,Massachusetts Avenue,2787.0
2023-05-11,Mattapan Line,3086.207964
2023-05-11,Maverick,8799.0
2023-05-11,Medford/Tufts,754.166653
2023-05-11,North Quincy,2533.0
2023-05-11,North Station,9140.0
2023-05-11,Oak Grove,3311.0
2023-05-11,Orient Heights,3114.0
2023-05-11,Park Street,9128.0
2023-05-11,Porter,3927.0
2023-05-11,Prudential,1990.0
2023-05-11,Quincy Adams,1318.0
2023-05-11,Quincy Center,2276.0
2023-05-11,Revere Beach,2707.0
2023-05-11,Riverside,690.0
2023-05-11,Roxbury Crossing,2544.0
2023-05-11,Ruggles,3825.0
2023-05-11,Savin Hill,804.0
2023-05-11,Science Park,597.0
2023-05-11,Shawmut,1227.0
2023-05-11,South Station,11689.0
2023-05-11,State Street,7607.0
2023-05-11,Stony Brook,1910.0
2023-05-11,Suffolk Downs,559.0
2023-05-11,Sullivan Square,4169.0
2023-05-11,Symphony,1066.0
2023-05-11,Tufts Medical Center,3244.0
2023-05-11,Union Square,1916.666652
2023-05-11,Wellington,2987.0
2023-05-11,Wollaston,1751.0
2023-05-11,Wonderland,4558.0
2023-05-11,Wood Island,1622.0
2023-05-11,World Trade Center,1117.0
2023-05-12,Airport,6471.0
2023-05-12,Alewife,3676.0
2023-05-12,Andrew,3401.0
2023-05-12,Aquarium,3471.0
2023-05-12,Arlington,3805.0
2023-05-12,Ashmont,3954.0
2023-05-12,Assembly,2372.0
2023-05-12,Back Bay,5733.0
2023-05-12,Ball Square,899.999991
2023-05-12,Beachmont,2656.0
2023-05-12,Bowdoin,1492.0
2023-05-12,Boylston,4499.0
2023-05-12,Braintree,1414.0
2023-05-12,Broadway,2952.0
2023-05-12,Central,7967.0
2023-05-12,Charles/MGH,6115.0
2023-05-12,Chinatown,2770.0
2023-05-12,Community College,1627.0
2023-05-12,Copley,8256.0
2023-05-12,Courthouse,1331.0
2023-05-12,Davis,4193.0
2023-05-12,Downtown Crossing,9679.0
2023-05-12,East Somerville,349.999991
2023-05-12,Fields Corner,2722.0
2023-05-12,Forest Hills,6093.0
2023-05-12,Gilman Square,845.833324
2023-05-12,Government Center,5586.0
2023-05-12,Green Street,1518.0
2023-05-12,Harvard,9767.0
2023-05-12,Haymarket,7148.0
2023-05-12,Hynes Convention Center,5836.0
2023-05-12,JFK/UMass,3625.0
2023-05-12,Jackson Square,2480.0
2023-05-12,Kendall/MIT,7582.0
2023-05-12,Kenmore,8405.0
2023-05-12,Lechmere,2933.333321
2023-05-12,Magoun Square,787.499986
2023-05-12,Malden Center,5369.0
2023-05-12,Massachusetts Avenue,2727.0
2023-05-12,Mattapan Line,2949.1199619999998
2023-05-12,Maverick,9025.0
2023-05-12,Medford/Tufts,662.499989
2023-05-12,North Quincy,2324.0
2023-05-12,North Station,8376.0
2023-05-12,Oak Grove,2917.0
2023-05-12,Orient Heights,3752.0
2023-05-12,Park Street,8724.0
2023-05-12,Porter,3749.0
2023-05-12,Prudential,2087.0
2023-05-12,Quincy Adams,1185.0
2023-05-12,Quincy Center,2157.0
2023-05-12,Revere Beach,2915.0
2023-05-12,Riverside,1231.0
2023-05-12,Roxbury Crossing,2457.0
2023-05-12,Ruggles,3584.0
2023-05-12,Savin Hill,757.0
2023-05-12,Science Park,689.0
2023-05-12,Shawmut,1158.0
2023-05-12,South Station,9126.0
2023-05-12,State Street,6320.0
2023-05-12,Stony Brook,1825.0
2023-05-12,Suffolk Downs,631.0
2023-05-12,Sullivan Square,4231.0
2023-05-12,Symphony,1134.0
2023-05-12,Tufts Medical Center,3190.0
2023-05-12,Union Square,2066.666652
2023-05-12,Wellington,2732.0
2023-05-12,Wollaston,1531.0
2023-05-12,Wonderland,4355.0
2023-05-12,Wood Island,1616.0
2023-05-12,World Trade Center,811.0
2023-05-13,Airport,5031.0
2023-05-13,Alewife,1997.0
2023-05-13,Andrew,24.0
2023-05-13,Aquarium,3681.0
2023-05-13,Arlington,3283.0
2023-05-13,Ashmont,64.0
2023-05-13,Assembly,1432.0
2023-05-13,Back Bay,3036.0
2023-05-13,Ball Square,758.333317
2023-05-13,Beachmont,2050.0
2023-05-13,Bowdoin,853.0
2023-05-13,Boylston,3684.0
2023-05-13,Broadway,468.0
2023-05-13,Central,4346.0
2023-05-13,Charles/MGH,2230.0
2023-05-13,Chinatown,2609.0
2023-05-13,Community College,745.0
2023-05-13,Copley,6933.0
2023-05-13,Courthouse,739.0
2023-05-13,Davis,2368.0
2023-05-13,Downtown Crossing,6343.0
2023-05-13,East Somerville,408.333325
2023-05-13,Forest Hills,3520.0
2023-05-13,Gilman Square,1058.333321
2023-05-13,Government Center,4061.0
2023-05-13,Green Street,935.0
2023-05-13,Harvard,4800.0
2023-05-13,Haymarket,15.0
2023-05-13,Hynes Convention Center,5204.0
2023-05-13,JFK/UMass,1.0
2023-05-13,Jackson Square,730.0
2023-05-13,Kendall/MIT,2701.0
2023-05-13,Kenmore,6480.0
2023-05-13,Lechmere,2499.999988
2023-05-13,Magoun Square,599.999986
2023-05-13,Malden Center,3288.0
2023-05-13,Massachusetts Avenue,1639.0
2023-05-13,Mattapan Line,39.167977
2023-05-13,Maverick,7177.0
2023-05-13,Medford/Tufts,533.333323
2023-05-13,North Quincy,2.0
2023-05-13,North Station,6761.0
2023-05-13,Oak Grove,1607.0
2023-05-13,Orient Heights,2753.0
2023-05-13,Park Street,8642.0
2023-05-13,Porter,2449.0
2023-05-13,Prudential,1620.0
2023-05-13,Quincy Center,50.0
2023-05-13,Revere Beach,2250.0
2023-05-13,Riverside,1374.0
2023-05-13,Roxbury Crossing,1022.0
2023-05-13,Ruggles,1301.0
2023-05-13,Savin Hill,7.0
2023-05-13,Science Park,528.0
2023-05-13,Shawmut,6.0
2023-05-13,South Station,3418.0
2023-05-13,State Street,2580.0
2023-05-13,Stony Brook,1210.0
2023-05-13,Suffolk Downs,381.0
2023-05-13,Sullivan Square,2447.0
2023-05-13,Symphony,847.0
2023-05-13,Tufts Medical Center,1639.0
2023-05-13,Union Square,1666.666653
2023-05-13,Wellington,1528.0
2023-05-13,Wollaston,10.0
2023-05-13,Wonderland,3515.0
2023-05-13,Wood Island,1254.0
2023-05-13,World Trade Center,377.0
2023-05-14,Airport,4500.0
2023-05-14,Alewife,1651.0
2023-05-14,Andrew,16.0
2023-05-14,Aquarium,2651.0
2023-05-14,Arlington,2623.0
2023-05-14,Ashmont,79.0
2023-05-14,Assembly,1565.0
2023-05-14,Back Bay,3615.0
2023-05-14,Ball Square,545.8333230000001
2023-05-14,Beachmont,1567.0
2023-05-14,Bowdoin,726.0
2023-05-14,Boylston,2926.0
2023-05-14,Braintree,2.0
2023-05-14,Central,3692.0
2023-05-14,Charles/MGH,2136.0
2023-05-14,Chinatown,2244.0
2023-05-14,Community College,695.0
2023-05-14,Copley,5209.0
2023-05-14,Courthouse,724.0
2023-05-14,Davis,1919.0
2023-05-14,Downtown Crossing,5216.0
2023-05-14,East Somerville,204.166659
2023-05-14,Forest Hills,3405.0
2023-05-14,Gilman Square,404.166655
2023-05-14,Government Center,4437.0
2023-05-14,Green Street,811.0
2023-05-14,Harvard,5168.0
2023-05-14,Haymarket,82.0
2023-05-14,Hynes Convention Center,3762.0
2023-05-14,JFK/UMass,5.0
2023-05-14,Jackson Square,800.0
2023-05-14,Kendall/MIT,2622.0
2023-05-14,Kenmore,5271.0
2023-05-14,Lechmere,1237.499987
2023-05-14,Magoun Square,291.666656
2023-05-14,Malden Center,2573.0
2023-05-14,Massachusetts Avenue,1516.0
2023-05-14,Mattapan Line,18.431987
2023-05-14,Maverick,5128.0
2023-05-14,Medford/Tufts,337.499988
2023-05-14,North Quincy,2.0
2023-05-14,North Station,7687.0
2023-05-14,Oak Grove,1527.0
2023-05-14,Orient Heights,2102.0
2023-05-14,Park Street,5599.0
2023-05-14,Porter,2064.0
2023-05-14,Prudential,1445.0
2023-05-14,Quincy Adams,23.0
2023-05-14,Quincy Center,51.0
2023-05-14,Revere Beach,1783.0
2023-05-14,Riverside,795.0
2023-05-14,Roxbury Crossing,1093.0
2023-05-14,Ruggles,794.0
2023-05-14,Science Park,328.0
2023-05-14,Shawmut,2.0
2023-05-14,South Station,4301.0
2023-05-14,State Street,3443.0
2023-05-14,Stony Brook,997.0
2023-05-14,Suffolk Downs,285.0
2023-05-14,Sullivan Square,2329.0
2023-05-14,Symphony,570.0
2023-05-14,Tufts Medical Center,1387.0
2023-05-14,Union Square,433.333326
2023-05-14,Wellington,1275.0
2023-05-14,Wollaston,12.0
2023-05-14,Wonderland,2611.0
2023-05-14,Wood Island,930.0
2023-05-14,World Trade Center,436.0
2023-05-15,Airport,6019.0
2023-05-15,Alewife,3826.0
2023-05-15,Andrew,3047.0
2023-05-15,Aquarium,2861.0
2023-05-15,Arlington,3084.0
2023-05-15,Ashmont,4096.0
2023-05-15,Assembly,2005.0
2023-05-15,Back Bay,5644.0
2023-05-15,Ball Square,379.166654
2023-05-15,Beachmont,2610.0
2023-05-15,Bowdoin,1556.0
2023-05-15,Boylston,3453.0
2023-05-15,Braintree,1635.0
2023-05-15,Broadway,2831.0
2023-05-15,Central,7276.0
2023-05-15,Charles/MGH,5931.0
2023-05-15,Chinatown,2629.0
2023-05-15,Community College,1922.0
2023-05-15,Copley,6833.0
2023-05-15,Courthouse,1383.0
2023-05-15,Davis,3748.0
2023-05-15,Downtown Crossing,9350.0
2023-05-15,East Somerville,341.666657
2023-05-15,Fields Corner,2458.0
2023-05-15,Forest Hills,5666.0
2023-05-15,Gilman Square,745.833316
2023-05-15,Government Center,4990.0
2023-05-15,Green Street,1439.0
2023-05-15,Harvard,8236.0
2023-05-15,Haymarket,5140.0
2023-05-15,Hynes Convention Center,4303.0
2023-05-15,JFK/UMass,2848.0
2023-05-15,Jackson Square,1884.0
2023-05-15,Kendall/MIT,7993.0
2023-05-15,Kenmore,6510.0
2023-05-15,Lechmere,2116.666654
2023-05-15,Magoun Square,424.999994
2023-05-15,Malden Center,4944.0
2023-05-15,Massachusetts Avenue,2526.0
2023-05-15,Mattapan Line,3080.447957
2023-05-15,Maverick,7784.0
2023-05-15,Medford/Tufts,599.999987
2023-05-15,North Quincy,2421.0
2023-05-15,North Station,8499.0
2023-05-15,Oak Grove,2964.0
2023-05-15,Orient Heights,3408.0
2023-05-15,Park Street,7418.0
2023-05-15,Porter,3493.0
2023-05-15,Prudential,1656.0
2023-05-15,Quincy Adams,1230.0
2023-05-15,Quincy Center,2346.0
2023-05-15,Revere Beach,2630.0
2023-05-15,Riverside,1078.0
2023-05-15,Roxbury Crossing,2195.0
2023-05-15,Ruggles,3343.0
2023-05-15,Savin Hill,667.0
2023-05-15,Science Park,536.0
2023-05-15,Shawmut,1071.0
2023-05-15,South Station,10021.0
2023-05-15,State Street,6687.0
2023-05-15,Stony Brook,1615.0
2023-05-15,Suffolk Downs,569.0
2023-05-15,Sullivan Square,3871.0
2023-05-15,Symphony,874.0
2023-05-15,Tufts Medical Center,3127.0
2023-05-15,Union Square,1645.83332
2023-05-15,Wellington,2660.0
2023-05-15,Wollaston,1488.0
2023-05-15,Wonderland,4332.0
2023-05-15,Wood Island,1522.0
2023-05-15,World Trade Center,895.0
2023-05-16,Airport,6413.0
2023-05-16,Alewife,4603.0
2023-05-16,Andrew,3234.0
2023-05-16,Aquarium,3324.0
2023-05-16,Arlington,3847.0
2023-05-16,Ashmont,4405.0
2023-05-16,Assembly,2670.0
2023-05-16,Back Bay,6909.0
2023-05-16,Ball Square,837.499992
2023-05-16,Beachmont,2821.0
2023-05-16,Bowdoin,1662.0
2023-05-16,Boylston,3655.0
2023-05-16,Braintree,1653.0
2023-05-16,Broadway,3478.0
2023-05-16,Central,8086.0
2023-05-16,Charles/MGH,6480.0
2023-05-16,Chinatown,2543.0
2023-05-16,Community College,1802.0
2023-05-16,Copley,7844.0
2023-05-16,Courthouse,1753.0
2023-05-16,Davis,4519.0
2023-05-16,Downtown Crossing,11020.0
2023-05-16,East Somerville,366.666657
2023-05-16,Fields Corner,2678.0
2023-05-16,Forest Hills,6105.0
2023-05-16,Gilman Square,812.499988
2023-05-16,Government Center,5814.0
2023-05-16,Green Street,1668.0
2023-05-16,Harvard,9448.0
2023-05-16,Haymarket,5815.0
2023-05-16,Hynes Convention Center,4942.0
2023-05-16,JFK/UMass,4049.0
2023-05-16,Jackson Square,1794.0
2023-05-16,Kendall/MIT,9521.0
2023-05-16,Kenmore,6965.0
2023-05-16,Lechmere,2708.333319
2023-05-16,Magoun Square,533.333322
2023-05-16,Malden Center,5602.0
2023-05-16,Massachusetts Avenue,2740.0
2023-05-16,Mattapan Line,3337.343961
2023-05-16,Maverick,8707.0
2023-05-16,Medford/Tufts,754.166654
2023-05-16,North Quincy,2905.0
2023-05-16,North Station,9645.0
2023-05-16,Oak Grove,3608.0
2023-05-16,Orient Heights,3786.0
2023-05-16,Park Street,8874.0
2023-05-16,Porter,4083.0
2023-05-16,Prudential,1868.0
2023-05-16,Quincy Adams,1418.0
2023-05-16,Quincy Center,2532.0
2023-05-16,Revere Beach,2936.0
2023-05-16,Riverside,1048.0
2023-05-16,Roxbury Crossing,2605.0
2023-05-16,Ruggles,3940.0
2023-05-16,Savin Hill,782.0
2023-05-16,Science Park,587.0
2023-05-16,Shawmut,1183.0
2023-05-16,South Station,11587.0
2023-05-16,State Street,7674.0
2023-05-16,Stony Brook,1870.0
2023-05-16,Suffolk Downs,591.0
2023-05-16,Sullivan Square,4327.0
2023-05-16,Symphony,906.0
2023-05-16,Tufts Medical Center,3360.0
2023-05-16,Union Square,2237.49999
2023-05-16,Wellington,3092.0
2023-05-16,Wollaston,1871.0
2023-05-16,Wonderland,4958.0
2023-05-16,Wood Island,1653.0
2023-05-16,World Trade Center,1032.0
2023-05-17,Airport,6544.0
2023-05-17,Alewife,4812.0
2023-05-17,Andrew,3599.0
2023-05-17,Aquarium,3414.0
2023-05-17,Arlington,3900.0
2023-05-17,Ashmont,4417.0
2023-05-17,Assembly,2751.0
2023-05-17,Back Bay,7228.0
2023-05-17,Ball Square,1020.833319
2023-05-17,Beachmont,2755.0
2023-05-17,Bowdoin,1782.0
2023-05-17,Boylston,4208.0
2023-05-17,Braintree,1679.0
2023-05-17,Broadway,3546.0
2023-05-17,Central,8436.0
2023-05-17,Charles/MGH,6664.0
2023-05-17,Chinatown,2997.0
2023-05-17,Community College,1958.0
2023-05-17,Copley,8702.0
2023-05-17,Courthouse,1928.0
2023-05-17,Davis,4530.0
2023-05-17,Downtown Crossing,11052.0
2023-05-17,East Somerville,416.666655
2023-05-17,Fields Corner,2757.0
2023-05-17,Forest Hills,6537.0
2023-05-17,Gilman Square,1154.1666519999999
2023-05-17,Government Center,5925.0
2023-05-17,Green Street,1766.0
2023-05-17,Harvard,9641.0
2023-05-17,Haymarket,6081.0
2023-05-17,Hynes Convention Center,5135.0
2023-05-17,JFK/UMass,4106.0
2023-05-17,Jackson Square,1535.0
2023-05-17,Kendall/MIT,9579.0
2023-05-17,Kenmore,8299.0
2023-05-17,Lechmere,2270.833319
2023-05-17,Magoun Square,833.333321
2023-05-17,Malden Center,5853.0
2023-05-17,Massachusetts Avenue,2747.0
2023-05-17,Mattapan Line,3324.671962
2023-05-17,Maverick,8754.0
2023-05-17,Medford/Tufts,891.666653
2023-05-17,North Quincy,2881.0
2023-05-17,North Station,13362.0
2023-05-17,Oak Grove,3438.0
2023-05-17,Orient Heights,3808.0
2023-05-17,Park Street,9203.0
2023-05-17,Porter,4167.0
2023-05-17,Prudential,2261.0
2023-05-17,Quincy Adams,1390.0
2023-05-17,Quincy Center,2586.0
2023-05-17,Revere Beach,2849.0
2023-05-17,Riverside,1190.0
2023-05-17,Roxbury Crossing,2585.0
2023-05-17,Ruggles,4057.0
2023-05-17,Savin Hill,855.0
2023-05-17,Science Park,726.0
